Subject BgtA AgtB B A BgtPRE PREgtB AgtPRE PREgtA PRE
1001 	-0.2741884488  	0.2741884488  	0.07584146965  	0.1876255298  	1.588629522  	-1.588629522  	1.677401704  	-1.677401704  	-1.445375559  
1002 	-1.078738051  	1.078738051  	-0.6057409724  	-0.1013439748  	-0.2430547492  	0.2430547492  	0.1336690151  	-0.1336690151  	-0.1584117297  
1003 	-0.8298771242  	0.8298771242  	-1.437340135  	-0.9330497214  	-0.5739920733  	0.5739920733  	-0.07883144667  	0.07883144667  	-0.7692595883  
1006 	0.2569009155  	-0.2569009155  	-0.3420638519  	-0.397512652  	-0.7791197407  	0.7791197407  	-0.8118884668  	0.8118884668  	0.2710257836  
1022 	0.5866094119  	-0.5866094119  	-0.03366388104  	-0.3499856838  	-0.4719248291  	0.4719248291  	-0.8241035096  	0.8241035096  	0.335616404  
1023 	2.612368114  	-2.612368114  	-0.6687881254  	-1.951410617  	-0.3652194515  	0.3652194515  	-1.2540825  	1.2540825  	-0.1040117954  
1029 	-0.1975111489  	0.1975111489  	-0.009623456084  	0.09208652925  	0.1279855217  	-0.1279855217  	0.2234055033  	-0.2234055033  	-0.1293020037  
1031 	0.8882007453  	-0.8882007453  	-0.2622951106  	-0.6560375868  	-0.6928755124  	0.6928755124  	-1.051634841  	1.051634841  	0.3452529397  
1034 	-1.078213493  	1.078213493  	0.2648541063  	0.6862315612  	0.1984473051  	-0.1984473051  	0.6003241965  	-0.6003241965  	0.009373268797  
1036 	-2.354812169  	2.354812169  	-1.464339243  	-0.3718037499  	-0.8842509834  	0.8842509834  	-0.02970234527  	0.02970234527  	-0.2071333461  
1038 	0.6636617495  	-0.6636617495  	0.3407467001  	0.03480950337  	0.08675960646  	-0.08675960646  	-0.2261750924  	0.2261750924  	0.2358767991  
1039 	-0.9740461412  	0.9740461412  	0.3769528473  	0.7443679951  	0.3164898263  	-0.3164898263  	0.597827542  	-0.597827542  	-0.04304421492  
1040 	1.895761179  	-1.895761179  	0.3241141304  	-0.4770276326  	0.6267928543  	-0.6267928543  	0.0660744886  	-0.0660744886  	-0.4977235333  
1043 	0.4120397556  	-0.4120397556  	-0.6821272524  	-0.8457251311  	-1.540956579  	1.540956579  	-1.818121596  	1.818121596  	0.9273682417  
1048 	0.3917683075  	-0.3917683075  	-0.2770887292  	-0.4464919041  	0.02725958382  	-0.02725958382  	-0.2509281722  	0.2509281722  	-0.2723805152  
1049 	0.7954136638  	-0.7954136638  	0.006464872533  	-0.3940625722  	-1.170528759  	1.170528759  	-1.35005466  	1.35005466  	0.9723980322  
1051 	-0.1172428283  	0.1172428283  	0.02354691492  	0.09026077572  	0.5379331996  	-0.5379331996  	0.6042110491  	-0.6042110491  	-0.4177633478  
1053 	-1.588821153  	1.588821153  	-0.2591527756  	0.6327393668  	-0.7160081357  	0.7160081357  	0.4667587503  	-0.4667587503  	0.283412265  
1056 	0.9790869815  	-0.9790869815  	-0.9552179957  	-1.193379728  	-0.1383660222  	0.1383660222  	-0.4421238181  	0.4421238181  	-0.6860220829  
1060 	1.459773951  	-1.459773951  	-0.3510508366  	-1.078122895  	-0.336823052  	0.336823052  	-1.112834645  	1.112834645  	-0.01378590976  
1062 	-1.082361387  	1.082361387  	-0.8355842694  	-0.2666176276  	-0.37373937  	0.37373937  	0.4053608761  	-0.4053608761  	-0.6920450568  
1077 	0.463432251  	-0.463432251  	-0.290809881  	-0.4393711038  	0.02428664453  	-0.02428664453  	-0.1856961835  	0.1856961835  	-0.2858214945  
1080 	-0.782595185  	0.782595185  	-0.6168657375  	-0.2406861467  	-1.311368703  	1.311368703  	-0.9706520483  	0.9706520483  	0.539573934  
1089 	-0.8041630343  	0.8041630343  	-0.1220216141  	0.2359441093  	-0.8680150304  	0.8680150304  	-0.5895294605  	0.5895294605  	0.6833716419  
1090 	-0.6494993902  	0.6494993902  	-0.5286074972  	-0.1628026549  	-0.7704273481  	0.7704273481  	-0.5201364295  	0.5201364295  	0.3544400372  
1097 	0.05834951488  	-0.05834951488  	-0.003124527078  	-0.03506308273  	-1.172588636  	1.172588636  	-1.095530878  	1.095530878  	0.9927954558  
1098 	-0.6807282215  	0.6807282215  	-1.127169999  	-0.6535807159  	-2.643782641  	2.643782641  	-2.270907427  	2.270907427  	1.682567121  
1101 	0.04366841524  	-0.04366841524  	-0.1408100961  	-0.1477659872  	-1.069297141  	1.069297141  	-1.065290969  	1.065290969  	1.031349264  
1102 	-0.753859163  	0.753859163  	-1.569856812  	-1.284836482  	-2.288451026  	2.288451026  	-1.906503233  	1.906503233  	0.3608965555  
1105 	-0.5472391247  	0.5472391247  	-0.234026663  	-0.02375012512  	0.6400087576  	-0.6400087576  	0.7538618407  	-0.7538618407  	-0.6365920217  
1106 	1.031142368  	-1.031142368  	0.356381541  	-0.1567739135  	0.2090748577  	-0.2090748577  	-0.1285764903  	0.1285764903  	0.02742343398  
1107 	-0.8532508113  	0.8532508113  	-1.150716535  	-0.7325064615  	-1.691761406  	1.691761406  	-1.424575108  	1.424575108  	0.763323692  
1115 	-0.3505263962  	0.3505263962  	-1.162639038  	-0.8173851264  	-1.270165095  	1.270165095  	-1.058442138  	1.058442138  	0.42657695  
1116 	-1.488938531  	1.488938531  	-0.914220188  	-0.2105872062  	-0.717548489  	0.717548489  	-0.1939236028  	0.1939236028  	0.05704370996  
1117 	0.8168008629  	-0.8168008629  	0.2762434732  	-0.1078697992  	-0.4798773387  	0.4798773387  	-0.9269045345  	0.9269045345  	0.6658655571  
1118 	-1.114835077  	1.114835077  	-0.7361798475  	-0.2796365858  	0.1064720248  	-0.1064720248  	0.4816051664  	-0.4816051664  	-0.6437944135  
1119 	-0.2271762872  	0.2271762872  	-0.9272578498  	-0.7857946198  	-0.9261298628  	0.9261298628  	-0.7905072328  	0.7905072328  	0.04999886138  
1124 	-1.344084537  	1.344084537  	-0.9058931516  	-0.2441278829  	0.6698251575  	-0.6698251575  	1.519557704  	-1.519557704  	-1.559124293  
1125 	-1.352833702  	1.352833702  	0.9594181817  	1.527131571  	-1.705929994  	1.705929994  	-1.289318114  	1.289318114  	2.136172111  
1127 	-0.03664805832  	0.03664805832  	1.099152097  	0.9713591642  	-0.720319714  	0.720319714  	-0.680347871  	0.680347871  	1.245570963  
1128 	0.3359603375  	-0.3359603375  	-0.04287391074  	-0.1914231895  	-1.007160527  	1.007160527  	-1.118858483  	1.118858483  	0.8460049147  
1134 	-1.405632244  	1.405632244  	-0.2398427841  	0.4099265196  	0.410394702  	-0.410394702  	0.8714021508  	-0.8714021508  	-0.4989228829  
1135 	0.7458805236  	-0.7458805236  	0.2449390583  	-0.06024466828  	-0.3322447423  	0.3322447423  	-0.4912149834  	0.4912149834  	0.5228158328  
1136 	0.5304696272  	-0.5304696272  	1.274060732  	1.152407301  	0.1643711602  	-0.1643711602  	-0.05163605602  	0.05163605602  	0.8988869579  
1137 	0.7670756751  	-0.7670756751  	-0.2318056468  	-0.5551635776  	-0.09467010945  	0.09467010945  	-0.3553935004  	0.3553935004  	-0.07593664995  
1138 	-0.2846816066  	0.2846816066  	0.1726378505  	0.2861716365  	0.509463686  	-0.509463686  	0.6019904744  	-0.6019904744  	-0.4012685266  
1139 	0.3018360857  	-0.3018360857  	-0.2089387794  	-0.3660158476  	-0.4151682504  	0.4151682504  	-0.6029798078  	0.6029798078  	0.1562312229  
1145 	-0.7779520835  	0.7779520835  	0.3791122502  	0.6846975207  	0.002347415674  	-0.002347415674  	0.2827749735  	-0.2827749735  	0.2794017392  
1147 	-0.9361633268  	0.9361633268  	0.5068246533  	0.9814666731  	0.04454382277  	-0.04454382277  	0.5650015029  	-0.5650015029  	0.5179941547  
1148 	0.04060811019  	-0.04060811019  	-0.2111358957  	-0.2253212601  	-0.3823116304  	0.3823116304  	-0.3989694955  	0.3989694955  	0.2225059286  
1150 	0.2569729552  	-0.2569729552  	-0.4345691414  	-0.5413882042  	-0.007653888019  	0.007653888019  	-0.09312471122  	0.09312471122  	-0.2774385589  
1151 	0.9199308262  	-0.9199308262  	1.556075984  	1.094816546  	1.223257553  	-1.223257553  	0.6924184039  	-0.6924184039  	0.4454023338  
1152 	-0.23591806  	0.23591806  	-0.839170441  	-0.6085663808  	0.3277529648  	-0.3277529648  	0.4144800669  	-0.4144800669  	-1.179284232  
1153 	-0.6994553104  	0.6994553104  	-0.1671009478  	0.2194094253  	-1.088594087  	1.088594087  	-0.6917670185  	0.6917670185  	0.7277641328  
1154 	0.7217370275  	-0.7217370275  	-0.9566491525  	-1.199484975  	-1.307059332  	1.307059332  	-1.55758683  	1.55758683  	0.4413825793  
1158 	-1.370832512  	1.370832512  	1.621135675  	1.998879835  	0.126872022  	-0.126872022  	0.7419679281  	-0.7419679281  	1.120655304  
1162 	-0.465890068  	0.465890068  	-0.1419839835  	0.09531885592  	0.8607456219  	-0.8607456219  	1.088803261  	-1.088803261  	-0.7291986844  
1166 	-0.0614775394  	0.0614775394  	0.4134242941  	0.4367809013  	-0.4932314498  	0.4932314498  	-0.4737774683  	0.4737774683  	0.7534205021  
1167 	0.0552505117  	-0.0552505117  	-0.9533148244  	-0.8865203921  	-1.323701201  	1.323701201  	-1.084833789  	1.084833789  	0.1460832563  
