1001 	0.1435109038  	0.912873189  	0.008420249061  
1002 	0.1527527874  	0.8885359988  	0.1388695861  
1003 	-0.3821541246  	-0.3429226803  	0.4668585756  
1006 	0.2558933636  	0.6547256967  	0.1568960837  
1022 	0.5287510128  	0.8796052096  	1.365445276  
1023 	-0.2584006981  	0.165019496  	0.0917933756  
1029 	0.3615755981  	0.2404888049  	0.2508605133  
1031 	0.131889495  	0.7610695895  	0.1792472841  
1034 	-0.551018557  	0.3400383599  	-0.005678973971  
1036 	0.1240261512  	0.1813224425  	0.2179048455  
1038 	-0.3781035945  	0.9006887816  	-0.1814805204  
1039 	-0.5674708553  	0.002059156714  	0.4434157744  
1040 	-0.494962565  	0.6273726164  	-0.3721775734  
1043 	0.5660333908  	0.4389076188  	0.5068056373  
1048 	-0.7858540131  	0.3852060437  	0.1534280487  
1049 	-0.9499257794  	1.272286431  	-0.7604441597  
1051 	-0.4493777057  	0.01196307914  	0.3261949725  
1053 	-0.8417230169  	0.3946382458  	-0.3175098103  
1056 	-0.7210363536  	0.4795611797  	0.4719011879  
1060 	0.1728846028  	0.7032043977  	0.1980291887  
1062 	-0.1676994702  	0.7749348547  	0.006802776054  
1077 	0.2589390358  	1.224272323  	0.3682774693  
1080 	-0.4281901503  	0.1896312963  	-0.08069785215  
1089 	0.7395026541  	0.3431856757  	0.4313881458  
1090 	0.05810822527  	0.3563903614  	0.5971562688  
1097 	-0.7446899041  	0.08379464826  	0.1972881086  
1098 	0.361014791  	0.3342973693  	0.2812762336  
1101 	-0.0004528446144  	0.2101196488  	0.6757655512  
1102 	-0.6678372659  	0.7982524737  	-0.1597239552  
1105 	-0.1863964746  	0.3921690859  	0.400432986  
1106 	-0.8239492096  	0.7303295701  	-0.4334108399  
1107 	-0.07507381713  	0.9702943393  	0.2741292642  
1115 	-0.691030833  	0.1329618535  	0.1083040783  
1116 	-0.6618495325  	-0.4815999352  	0.8232590585  
1117 	-0.6153994056  	1.564742944  	-0.2152923791  
1118 	-0.008880176274  	-0.05221806489  	1.055861531  
1119 	-0.282717275  	0.7038136994  	0.6538360041  
1124 	-0.08612082634  	0.8254898795  	0.5039476917  
1125 	0.7651772992  	0.3650991215  	0.3435647994  
1127 	0.08317038719  	0.7833357892  	-0.08526987303  
1128 	-0.08802012952  	1.366177003  	-0.6005704065  
1134 	0.2316561757  	1.251005342  	0.2440694435  
1135 	1.146138135  	1.012751849  	0.4160252999  
1136 	-0.6526740456  	0.2275268234  	0.1277766994  
1137 	-0.03258958071  	0.8726121079  	-0.308620778  
1138 	0.5831477759  	0.5190578368  	0.4151857672  
1139 	0.4175875155  	1.662432933  	-0.1451324673  
1145 	0.2784589386  	0.9029784249  	0.1405219917  
1147 	0.1609768265  	1.046007319  	0.004957183796  
1148 	0.4453657274  	0.8526986766  	0.2754792488  
1150 	0.005684835424  	-0.1686897515  	0.472535245  
1151 	-0.2443402878  	0.7187662845  	-0.03431403177  
1152 	0.3642787947  	1.734990138  	0.5907388249  
1153 	0.1468454036  	0.6479247763  	0.3493870318  
1154 	0.605593755  	0.4289228101  	0.7316530163  
1158 	-0.40048851  	0.6877285295  	0.3941780637  
1162 	0.7590109276  	0.868903462  	0.590852914  
1166 	0.4062320295  	1.403941536  	0.2375424344  
1167 	0.2424863016  	1.20221094  	0.03362702873  
1171 	-0.02414097426  	0.4806266979  	0.2712108815  
1173 	0.8320048551  	0.8816074521  	1.055115245  
1175 	0.08772850823  	0.4283302229  	0.059037913  
1180 	-0.3240655519  	1.45680798  	-0.1585244002  
1181 	-0.05558318393  	0.3592787867  	0.4906847487  
1182 	0.2199749632  	0.8136263794  	0.07665453338  
1183 	-0.1634150125  	1.297165059  	-0.0831364739  
1185 	0.4237263031  	0.6564013324  	1.10672931  
1191 	-0.249880303  	2.111038423  	-0.3814445449  
1195 	0.3589784098  	0.4780931443  	0.6613895909  
1196 	-0.2424998747  	0.3848615129  	0.2815460924  
1197 	-0.006859199991  	-0.3932826667  	0.9796804763  
1202 	-0.5128457999  	0.9279591191  	-0.5836890933  
1203 	0.3804299142  	0.5864011905  	0.7182870585  
1205 	0.2795422506  	1.698876498  	0.05015436932  
1207 	-0.4859159268  	0.2389469043  	-0.3708629151  
1208 	0.252804925  	0.3754597072  	1.031319604  
1212 	0.3886779911  	0.73543558  	0.2796876376  
1214 	0.4012084941  	1.420535272  	-0.4044746189  
1215 	0.3951877447  	-0.07902852352  	1.07578785  
1216 	0.7154788853  	1.058601931  	-0.03662195584  
1218 	0.03216290436  	1.518505725  	-0.861193366  
1219 	-0.03952736294  	0.4937794483  	0.1492125901  
1222 	0.1873936446  	0.4833217941  	0.6255085333  
1226 	0.690895656  	1.566111087  	0.3310789944  
1227 	-0.3886333972  	0.09616014761  	0.3983898345  
1228 	-0.165767505  	1.084107907  	-0.3864509486  
1233 	-0.2834003169  	0.1338729739  	0.4749743947  
1237 	-0.01156084292  	0.693663386  	0.1351696298  
1239 	0.8691189956  	1.341626812  	0.4167620745  
1240 	-0.06296258291  	0.2805640865  	0.2189455254  
1241 	0.3428783785  	0.9046201961  	0.2594820003  
1244 	0.8919362916  	0.6492896338  	0.7656285563  
1245 	0.259835044  	0.6841719973  	0.7897544389  
1246 	-0.2234475957  	0.6788594486  	0.4489683321  
1248 	0.04264913097  	0.6489107598  	0.3371912122  
1249 	-0.6354889784  	1.014034861  	0.2046542485  
1250 	0.7824286152  	2.055749929  	0.1199905653  
1253 	0.1990388931  	0.1402933088  	0.5072427532  
1256 	0.1957488456  	1.362774942  	-0.5480906561  
1262 	0.2981750217  	1.245063493  	0.6530052499  
