Subject BgtA AgtB B A BgtPRE PREgtB AgtPRE PREgtA PRE
1001 	0.3299410012  	-0.3299410012  	0.08625451217  	-0.0389043915  	1.772874965  	-1.772874965  	1.710462185  	-1.710462185  	-1.599968664  
1002 	-0.7379005102  	0.7379005102  	-0.9831213023  	-0.6672345719  	-0.05001511684  	0.05001511684  	0.212007839  	-0.212007839  	-0.5355627261  
1003 	0.1830050886  	-0.1830050886  	-0.4051406937  	-0.4731893253  	-0.1267981311  	0.1267981311  	-0.2430748216  	0.2430748216  	-0.2470011723  
1006 	1.133721248  	-1.133721248  	-0.2894754819  	-0.7309873621  	0.2245776051  	-0.2245776051  	-0.4006419602  	0.4006419602  	-0.4092729475  
1022 	-0.4431876828  	0.4431876828  	0.4346191018  	0.6049119106  	-0.146653484  	0.146653484  	0.1759038457  	-0.1759038457  	0.5511993447  
1023 	0.0905032496  	-0.0905032496  	-0.6199018148  	-0.6488013155  	-0.6824497176  	0.6824497176  	-0.6691687386  	0.6691687386  	0.1732453409  
1029 	-0.7734902854  	0.7734902854  	0.5086051078  	0.885332084  	0.4965327431  	-0.4965327431  	0.8826716153  	-0.8826716153  	0.02726572617  
1031 	0.8351613879  	-0.8351613879  	0.7342002524  	0.3581892971  	-0.4713999716  	0.4713999716  	-0.8158065334  	0.8158065334  	1.001265848  
1034 	-0.9992734844  	0.9992734844  	0.2890427332  	0.6856594848  	-0.6109883493  	0.6109883493  	-0.2490741601  	0.2490741601  	0.717087838  
1036 	-1.534793535  	1.534793535  	-0.4597387911  	0.2195518539  	0.5570472101  	-0.5570472101  	1.030202983  	-1.030202983  	-0.7067686796  
1038 	0.02059614219  	-0.02059614219  	0.1589521034  	0.1442078529  	0.1704115153  	-0.1704115153  	0.1448393819  	-0.1448393819  	0.007822598062  
1039 	-1.021748146  	1.021748146  	-0.02414516405  	0.3655737824  	-0.2515025068  	0.2515025068  	0.0647000067  	-0.0647000067  	0.2207963299  
1040 	1.648253336  	-1.648253336  	0.3600158184  	-0.337289273  	0.7899685152  	-0.7899685152  	0.303326172  	-0.303326172  	-0.6802439852  
1043 	-0.9047154585  	0.9047154585  	-0.6122396391  	-0.1155270765  	-0.7229507247  	0.7229507247  	-0.2742362643  	0.2742362643  	0.1527642196  
1048 	0.5995312176  	-0.5995312176  	1.482633968  	0.9944931313  	0.7932326503  	-0.7932326503  	0.2903414695  	-0.2903414695  	0.8751520864  
1049 	0.4747704014  	-0.4747704014  	-0.3897184554  	-0.575244354  	-0.6200098106  	0.6200098106  	-0.7350211233  	0.7350211233  	0.2845089058  
1051 	-0.5909634174  	0.5909634174  	-0.05638022118  	0.2412242667  	-0.4359336703  	0.4359336703  	-0.1390563488  	0.1390563488  	0.3151903406  
1053 	0.08663611695  	-0.08663611695  	1.580880699  	1.571187285  	-0.05367285808  	0.05367285808  	-0.1348577661  	0.1348577661  	1.723832531  
1056 	0.5449575052  	-0.5449575052  	-0.9726089448  	-1.041607287  	-0.7676170192  	0.7676170192  	-0.877982728  	0.877982728  	-0.01710732161  
1060 	0.4840286274  	-0.4840286274  	0.2319030436  	-0.02782924444  	-0.6998260041  	0.6998260041  	-0.94908059  	0.94908059  	0.8009473805  
1062 	-0.5564891988  	0.5564891988  	-0.430334007  	-0.1419457496  	0.2926907613  	-0.2926907613  	0.6705224237  	-0.6705224237  	-0.7659901082  
1077 	-0.0007509963315  	0.0007509963315  	0.703427451  	0.6416299774  	0.4985532583  	-0.4985532583  	0.463159341  	-0.463159341  	0.2509405022  
1080 	-0.768622202  	0.768622202  	0.08930156719  	0.3775018409  	-0.864913344  	0.864913344  	-0.5146637309  	0.5146637309  	0.7617052188  
1089 	-0.9660998927  	0.9660998927  	-1.264214458  	-0.76347227  	-1.547118809  	1.547118809  	-1.192029224  	1.192029224  	0.6345993595  
